,0
1336,2.0794415416798357
1337,0.6931471805599453
1338,1.791759469228055
1339,0.6931471805599453
1340,0.6931471805599453
1341,2.772588722239781
1342,2.1972245773362196
1343,3.044522437723423
1344,1.3862943611198906
1345,1.0986122886681098
1346,0.0
1347,1.791759469228055
1348,0.0
1349,1.0986122886681098
1350,0.6931471805599453
1351,1.0986122886681098
1352,0.6931471805599453
1353,1.0986122886681098
1354,2.1972245773362196
1355,2.302585092994046
1356,1.3862943611198906
1357,1.3862943611198906
1358,0.0
1359,1.3862943611198906
1360,1.6094379124341003
1361,0.0
1362,1.0986122886681098
1363,1.3862943611198906
1364,1.6094379124341003
1365,0.0
1366,1.3862943611198906
1367,1.3862943611198906
1368,1.9459101490553132
1369,1.0986122886681098
1370,0.0
1371,1.0986122886681098
1372,0.0
1373,1.0986122886681098
1374,1.3862943611198906
1375,0.6931471805599453
1376,0.0
1377,0.0
1378,0.0
1379,1.6094379124341003
1380,0.6931471805599453
1381,0.0
1382,0.6931471805599453
1383,0.6931471805599453
1384,1.0986122886681098
1385,0.6931471805599453
1386,0.6931471805599453
1387,0.6931471805599453
1388,0.0
1389,0.6931471805599453
1390,1.6094379124341003
1391,0.6931471805599453
1392,1.791759469228055
1393,1.6094379124341003
1394,1.0986122886681098
1395,0.6931471805599453
1396,2.3978952727983707
1397,2.70805020110221
1398,0.0
1399,1.6094379124341003
1400,0.0
1401,1.0986122886681098
1402,0.0
1403,1.3862943611198906
1404,0.6931471805599453
1405,1.791759469228055
1406,1.6094379124341003
1407,1.3862943611198906
1408,2.6390573296152584
1409,1.791759469228055
1410,1.3862943611198906
1411,2.5649493574615367
1412,0.0
1413,1.791759469228055
1414,2.1972245773362196
1415,1.791759469228055
1416,1.3862943611198906
1417,1.0986122886681098
1418,1.791759469228055
1419,2.302585092994046
1420,1.0986122886681098
1421,2.302585092994046
1422,2.302585092994046
1423,2.1972245773362196
1424,0.6931471805599453
1425,1.9459101490553132
1426,1.0986122886681098
1427,1.0986122886681098
1428,2.1972245773362196
1429,1.9459101490553132
1430,0.6931471805599453
1431,0.0
1432,0.0
1433,2.6390573296152584
1434,2.0794415416798357
1435,1.3862943611198906
1436,2.4849066497880004
1437,1.791759469228055
1438,1.3862943611198906
1439,1.791759469228055
1440,1.9459101490553132
1441,1.9459101490553132
1442,1.6094379124341003
1443,2.1972245773362196
1444,0.6931471805599453
1445,0.0
1446,2.8903717578961645
1447,2.1972245773362196
1448,2.302585092994046
1449,2.4849066497880004
1450,2.772588722239781
1451,2.4849066497880004
1452,2.302585092994046
1453,2.0794415416798357
1454,1.3862943611198906
1455,1.791759469228055
1456,1.0986122886681098
1457,2.4849066497880004
1458,2.9444389791664403
1459,3.1780538303479458
1460,1.9459101490553132
1461,3.258096538021482
1462,3.4657359027997265
1463,2.4849066497880004
1464,2.8903717578961645
1465,4.189654742026425
1466,0.0
1467,2.1972245773362196
1468,3.295836866004329
1469,2.70805020110221
1470,2.9444389791664403
1471,1.791759469228055
1472,2.4849066497880004
1473,3.7376696182833684
1474,2.833213344056216
1475,3.4011973816621555
1476,3.4011973816621555
1477,3.5553480614894135
1478,2.0794415416798357
1479,2.3978952727983707
1480,1.6094379124341003
1481,2.4849066497880004
1482,2.6390573296152584
1483,2.8903717578961645
1484,1.3862943611198906
1485,0.6931471805599453
1486,0.6931471805599453
1487,3.970291913552122
1488,2.995732273553991
1489,2.302585092994046
1490,4.02535169073515
1491,1.6094379124341003
1492,2.833213344056216
1493,2.995732273553991
1494,2.5649493574615367
1495,2.772588722239781
1496,2.1972245773362196
1497,2.833213344056216
1498,1.791759469228055
1499,2.302585092994046
1500,3.4657359027997265
1501,3.044522437723423
1502,3.8918202981106265
1503,3.4011973816621555
1504,4.04305126783455
1505,3.828641396489095
1506,3.4011973816621555
1507,3.295836866004329
1508,3.091042453358316
1509,3.1354942159291497
1510,2.4849066497880004
1511,3.8066624897703196
1512,4.143134726391533
1513,4.31748811353631
1514,3.1780538303479458
1515,4.110873864173311
1516,5.017279836814924
1517,4.3694478524670215
1518,3.784189633918261
1519,5.241747015059643
1520,0.6931471805599453
1521,3.6635616461296463
1522,4.553876891600541
1523,4.418840607796598
1524,4.787491742782046
1525,3.091042453358316
1526,4.127134385045092
1527,4.762173934797756
1528,4.532599493153256
1529,5.214935757608986
1530,5.225746673713202
1531,4.499809670330265
1532,3.8918202981106265
1533,3.5553480614894135
1534,3.1354942159291497
1535,4.007333185232471
1536,4.189654742026425
1537,4.553876891600541
1538,2.995732273553991
1539,2.4849066497880004
1540,2.772588722239781
1541,5.231108616854587
1542,4.867534450455582
1543,3.7612001156935624
1544,5.356586274672012
1545,2.6390573296152584
1546,4.543294782270004
1547,4.02535169073515
1548,3.784189633918261
1549,4.406719247264253
1550,3.5553480614894135
1551,4.290459441148391
1552,3.044522437723423
1553,3.8066624897703196
1554,5.117993812416755
1555,4.418840607796598
1556,5.225746673713202
1557,4.574710978503383
1558,5.455321115357702
1559,5.105945473900581
1560,4.727387818712341
1561,4.477336814478207
1562,4.574710978503383
1563,4.718498871295094
1564,3.784189633918261
1565,5.1298987149230735
1566,5.176149732573829
1567,5.33271879326537
1568,4.382026634673881
1569,5.484796933490655
1570,6.2285110035911835
1571,5.575949103146316
1572,5.247024072160486
1573,6.3784261836515865
1574,2.1972245773362196
1575,4.77912349311153
1576,5.942799375126701
1577,5.641907070938113
1578,6.182084906716632
1579,4.499809670330265
1580,5.501258210544727
1581,5.82600010738045
1582,5.187385805840755
1583,6.198478716492308
1584,6.637258031284457
1585,5.733341276897745
1586,5.225746673713202
1587,4.605170185988092
1588,5.181783550292085
1589,4.955827057601261
1590,5.799092654460527
1591,5.365976015021851
1592,3.828641396489095
1593,3.5553480614894135
1594,4.143134726391533
1595,6.218600119691729
1596,5.799092654460527
1597,4.477336814478207
1598,6.222576268071369
1599,3.9512437185814275
1600,5.5134287461649825
1601,5.459585514144159
1602,5.105945473900581
1603,5.90536184805457
1604,5.017279836814924
1605,5.700443573390686
1606,3.828641396489095
1607,5.389071729816501
1608,6.3835066348840055
1609,5.752572638825633
1610,6.226536669287466
1611,5.680172609017068
1612,6.699500340161678
1613,6.401917196727186
1614,5.940171252720432
1615,6.040254711277414
1616,5.638354669333745
1617,6.238324625039508
1618,5.214935757608986
1619,6.428105272684596
1620,4.812184355372417
1621,5.247024072160486
1622,4.2626798770413155
1623,5.278114659230517
1624,6.030685260261263
1625,5.318119993844216
1626,5.220355825078325
1627,6.363028103540465
1628,1.6094379124341003
1629,4.804021044733257
1630,5.988961416889864
1631,5.303304908059076
1632,6.375024819828097
1633,4.969813299576001
1634,5.384495062789089
1635,5.602118820879701
1636,5.049856007249537
1637,5.820082930352362
1638,6.648984550024776
1639,5.4116460518550396
1640,4.795790545596741
1641,4.499809670330265
1642,5.087596335232384
1643,5.062595033026967
1644,5.707110264748875
1645,5.337538079701318
1646,3.4965075614664802
1647,3.4965075614664802
1648,3.332204510175204
1649,6.070737728002491
1650,5.888877958332881
1651,3.8918202981106265
1652,5.693732138802699
1653,3.6109179126442243
1654,4.795790545596741
1655,5.472270673671475
1656,4.919980925828125
1657,5.659482215759621
1658,4.912654885736052
1659,5.739792912179234
1660,3.828641396489095
1661,5.33271879326537
1662,6.408528791059498
1663,5.683579767338681
1664,6.1675164908883415
1665,5.998936561946683
1666,6.613384218379559
1667,6.6240652277998935
1668,5.707110264748875
1669,6.1355648910817395
1670,5.8111409929767
1671,6.293419278846481
1672,5.501258210544727
1673,6.1463292576688975
1674,3.9889840465642745
1675,4.382026634673881
1676,3.4339872044851463
1677,4.3694478524670215
1678,5.056245805348308
1679,4.356708826689592
1680,4.406719247264253
1681,5.303304908059076
1682,1.791759469228055
1683,3.912023005428146
1684,4.983606621708336
1685,4.219507705176107
1686,5.308267697401205
1687,4.418840607796598
1688,4.442651256490317
1689,4.709530201312334
1690,4.02535169073515
1691,4.68213122712422
1692,5.605802066295998
1693,4.532599493153256
1694,4.04305126783455
1695,3.8918202981106265
1696,3.7376696182833684
1697,4.406719247264253
1698,4.290459441148391
1699,4.248495242049359
1700,2.833213344056216
1701,1.3862943611198906
1702,2.4849066497880004
1703,5.062595033026967
1704,4.8283137373023015
1705,3.4657359027997265
1706,4.418840607796598
1707,2.5649493574615367
1708,4.1588830833596715
1709,4.2626798770413155
1710,3.8501476017100584
1711,4.394449154672439
1712,3.828641396489095
1713,4.919980925828125
1714,3.1780538303479458
1715,4.204692619390966
1716,5.33271879326537
1717,4.812184355372417
1718,5.398162701517753
1719,5.262690188904886
1720,5.746203190540153
1721,5.8289456176102075
1722,4.804021044733257
1723,5.0369526024136295
1724,4.477336814478207
1725,5.087596335232384
1726,3.8066624897703196
1727,4.867534450455582
1728,3.970291913552122
1729,4.189654742026425
1730,3.58351893845611
1731,4.189654742026425
1732,4.812184355372417
1733,4.406719247264253
1734,4.2626798770413155
1735,5.030437921392435
1736,2.302585092994046
1737,3.970291913552122
1738,4.564348191467836
1739,4.143134726391533
1740,4.820281565605037
1741,4.624972813284271
1742,4.189654742026425
1743,4.248495242049359
1744,3.9318256327243257
1745,4.060443010546419
1746,5.342334251964811
1747,4.3694478524670215
1748,3.9889840465642745
1749,4.1588830833596715
1750,3.4339872044851463
1751,4.276666119016055
1752,4.143134726391533
1753,3.8918202981106265
1754,3.091042453358316
1755,2.302585092994046
1756,2.302585092994046
1757,4.844187086458591
1758,4.477336814478207
1759,3.6375861597263857
1760,4.007333185232471
1761,2.772588722239781
1762,3.6888794541139363
1763,3.784189633918261
1764,3.7612001156935624
1765,4.110873864173311
1766,3.6109179126442243
1767,4.762173934797756
1768,3.4657359027997265
1769,3.6635616461296463
1770,5.099866427824199
1771,4.787491742782046
1772,5.153291594497778
1773,5.384495062789089
1774,5.3471075307174685
1775,5.556828061699537
1776,4.59511985013459
1777,4.795790545596741
1778,4.189654742026425
1779,4.976733742420574
1780,3.4965075614664802
1781,4.672828834461906
1782,4.1588830833596715
1783,4.48863636973214
1784,3.8918202981106265
1785,4.23410650459726
1786,5.153291594497778
1787,4.990432586778736
1788,4.454347296253507
1789,5.37989735354046
1790,2.0794415416798357
1791,4.48863636973214
1792,4.867534450455582
1793,4.543294782270004
1794,5.0689042022202315
1795,4.6443908991413725
1796,4.51085950651685
1797,4.736198448394496
1798,4.543294782270004
1799,4.189654742026425
1800,5.655991810819852
1801,5.14166355650266
1802,4.1588830833596715
1803,3.9889840465642745
1804,3.7376696182833684
1805,4.61512051684126
1806,4.330733340286331
1807,4.127134385045092
1808,2.70805020110221
1809,2.0794415416798357
1810,1.6094379124341003
1811,5.0689042022202315
1812,5.0106352940962555
1813,4.04305126783455
1814,4.060443010546419
1815,3.258096538021482
1816,3.8501476017100584
1817,4.02535169073515
1818,4.174387269895637
1819,4.454347296253507
1820,4.343805421853684
1821,5.0369526024136295
1822,3.9889840465642745
1823,4.189654742026425
1824,5.337538079701318
1825,5.093750200806762
1826,5.393627546352362
1827,5.872117789475415
1828,5.707110264748875
1829,5.913503005638271
1830,4.941642422609304
1831,4.882801922586371
1832,4.04305126783455
1833,5.342334251964811
1834,3.970291913552122
1835,4.709530201312334
1836,4.356708826689592
1837,4.174387269895637
1838,4.127134385045092
1839,4.418840607796598
1840,5.0689042022202315
1841,4.882801922586371
1842,4.77912349311153
1843,5.170483995038151
1844,1.3862943611198906
1845,4.5217885770490405
1846,4.727387818712341
1847,4.61512051684126
1848,4.997212273764115
1849,4.867534450455582
1850,4.48863636973214
1851,4.68213122712422
1852,4.564348191467836
1853,3.9512437185814275
1854,5.53338948872752
1855,5.0106352940962555
1856,4.189654742026425
1857,4.127134385045092
1858,3.9512437185814275
1859,4.532599493153256
1860,4.406719247264253
1861,4.110873864173311
1862,3.2188758248682006
1863,2.302585092994046
1864,2.0794415416798357
1865,4.955827057601261
1866,5.017279836814924
1867,3.8918202981106265
1868,3.8918202981106265
1869,3.7376696182833684
1870,4.007333185232471
1871,4.189654742026425
1872,4.174387269895637
1873,4.430816798843313
1874,4.465908118654584
1875,4.890349128221754
1876,3.6375861597263857
1877,4.110873864173311
1878,5.236441962829949
1879,4.867534450455582
1880,5.262690188904886
1881,5.831882477283517
1882,5.749392985908253
1883,5.981414211254481
1884,4.882801922586371
1885,5.030437921392435
1886,4.189654742026425
1887,5.159055299214529
1888,4.0943445622221
1889,4.6913478822291435
1890,4.127134385045092
1891,4.499809670330265
1892,3.8066624897703196
1893,4.219507705176107
1894,5.062595033026967
1895,4.983606621708336
1896,4.624972813284271
1897,5.318119993844216
1898,0.6931471805599453
1899,4.2626798770413155
1900,4.90527477843843
1901,4.406719247264253
1902,4.927253685157205
1903,4.882801922586371
1904,4.465908118654584
1905,4.394449154672439
1906,4.454347296253507
1907,4.290459441148391
1908,5.497168225293202
1909,5.062595033026967
1910,4.0943445622221
1911,3.8066624897703196
1912,3.8918202981106265
1913,4.406719247264253
1914,4.174387269895637
1915,3.8501476017100584
1916,3.5263605246161616
1917,1.791759469228055
1918,1.9459101490553132
1919,4.5217885770490405
1920,5.225746673713202
1921,3.8066624897703196
1922,3.828641396489095
1923,3.1780538303479458
1924,3.4339872044851463
1925,4.0943445622221
1926,3.871201010907891
1927,4.1588830833596715
1928,3.912023005428146
1929,4.867534450455582
1930,3.4011973816621555
1931,4.07753744390572
1932,5.308267697401205
1933,4.867534450455582
1934,5.33271879326537
1935,5.968707559985366
1936,5.71042701737487
1937,5.993961427306569
1938,4.68213122712422
1939,5.0238805208462765
1940,4.23410650459726
1941,5.087596335232384
1942,3.871201010907891
1943,4.564348191467836
1944,4.02535169073515
1945,4.143134726391533
1946,4.1588830833596715
1947,4.653960350157523
1948,4.812184355372417
1949,4.927253685157205
1950,4.770684624465665
1951,5.081404364984462
1952,1.791759469228055
1953,4.04305126783455
1954,4.9487598903781675
1955,4.394449154672439
1956,4.941642422609304
1957,5.030437921392435
1958,4.48863636973214
1959,4.584967478670572
1960,4.276666119016055
1961,4.04305126783455
1962,5.267858159063328
1963,4.912654885736052
1964,3.784189633918261
1965,3.58351893845611
1966,3.8066624897703196
1967,4.143134726391533
1968,4.564348191467836
1969,3.9318256327243257
1970,3.1780538303479458
1971,1.6094379124341003
1972,1.3862943611198906
1973,4.941642422609304
1974,5.241747015059643
1975,4.248495242049359
1976,3.6888794541139363
1977,3.6375861597263857
1978,3.970291913552122
1979,4.1588830833596715
1980,3.9889840465642745
1981,4.110873864173311
1982,4.31748811353631
1983,4.812184355372417
1984,3.6635616461296463
1985,3.6888794541139363
1986,5.365976015021851
1987,4.990432586778736
1988,5.241747015059643
1989,5.814130531825066
1990,5.662960480135946
1991,6.025865973825315
1992,4.6913478822291435
1993,4.700480365792417
1994,4.04305126783455
1995,5.176149732573829
1996,3.912023005428146
1997,4.430816798843313
1998,4.343805421853684
1999,4.290459441148391
